idea_text,label,source
Vurtego - Business Idea: extreme pogo sticks,0,SharkTank
Wake n' Bacon - Business Idea: an alarm clock that wakes you up with fresh bacon,0,SharkTank
Carsik Bib - Business Idea: a bib for carsick children,0,SharkTank
Ecomowers - Business Idea: an eco-friendly manual lawn mower that doesn't require blade sharpening,0,SharkTank
Games2U - Business Idea: mobile party games franchise,0,SharkTank
Hydromax - Business Idea: a hydration system for football players,1,SharkTank
Fridge Fronts - Business Idea: magnetic decorative covers for refrigerators . magnetic decorative finish for refrigerators,1,SharkTank
Lightfilm - Business Idea: light-up decals for car windows . light-upÂ decalÂ for carÂ windows,1,SharkTank
New Era Brands - Business Idea: clip-on gum and contact lens cases . clip-on gum and clip-on contact lens cases,0,SharkTank
Thin Gloss - Business Idea: weight loss lip gloss . weight lossÂ lip gloss,0,SharkTank
Caffeindicator - Business Idea: a decaf coffee testing system incorporated onto sweetener packets . a decaf coffee testing system incorporated onto sweetener packets,1,SharkTank
Captain Ice Cream - Business Idea: an ice cream vending business . an ice cream vending business,0,SharkTank
Legal Grind - Business Idea: a coffee shop that provides legal services . a coffee shop that provides legal services,0,SharkTank
Lipstix Remix - Business Idea: a lipstick mold that combines used lipsticks into a new stick . a lipstick mold that combines used lipsticks into a new stick,1,SharkTank
Grease Monkey Wipes - Business Idea: more effective cleaning and degreasing wet wipes . more effective cleaning and degreasing wet wipes,1,SharkTank
Podillow - Business Idea: a more comfortable tanning and massage pillow,0,SharkTank
The Factionist - Business Idea: an environmentally friendly T-shirt line . an environmentally friendly T-shirt line,0,SharkTank
Wee Can Shop - Business Idea: a gift shop for children . a gift shop for children,0,SharkTank
Hells Bells - Business Idea: a helmet company that has a patented method to produce 3-D designs,1,SharkTank
Ink Flip - Business Idea: a mail-order printer ink refill service . a mail-order printer ink refill service,0,SharkTank
Romp n' Roll - Business Idea: a children's entertainment center franchise,0,SharkTank
The Chef in Black - Business Idea: a dried Chinese salad dressing,1,SharkTank
Jump Forward - Business Idea: a technological solution for sports recruiting from high school to college . a technological solution for sports recruiting from high school to college,1,SharkTank
Mr. Poncho - Business Idea: a poncho for mobile devices to avoid tangled headphones . a poncho created for iPhones and Blackberries as a solution to tangled headphones,0,SharkTank
The Bobble Place - Business Idea: a custom bobble head doll company . a custom bobble head doll company,0,SharkTank
Uroclub - Business Idea: a urologist who created a solution to bladder problems on a golf course,1,SharkTank
Llama Brew - Business Idea: liquid llama fertilizer . liquid llama fertilizer,0,SharkTank
Nubrella - Business Idea: a wearable umbrella . new wearable design for an umbrella,1,SharkTank
Pillars of Slippers - Business Idea: an in-home shoe party franchise . in home shoe party franchise,0,SharkTank
Qubits - Business Idea: a bendable construction toy . bendable construction toy,1,SharkTank
Send A Ball - Business Idea: greeting balls sent in the mail,0,SharkTank
Chill Soda - Business Idea: a healthy soda,1,SharkTank
Cornucopia - Business Idea: a veterinarian who created pet food he claims could extend a pet's life,0,SharkTank
Gayla Bentley Fashion - Business Idea: a fashion line for women over size 12 . a fashion line for women over size 12,1,SharkTank
"VirtuSphere - Business Idea: a large sphere one can walk in to experience virtual reality environments . a large sphere used in simulating environments, which can be used in military training or for entertainment purposes",0,SharkTank
Notehall - Business Idea: a website that buys and sells college class notes and study guides . a website that buys and sells college class notes and study guides,1,SharkTank
Throx - Business Idea: a company that sells socks in sets of threes . a company that sells socks in sets of threes,0,SharkTank
Treasure Chest Pets - Business Idea: an organizer for children designed like a stuffed toy . an organizer for children designed like a stuffed toy,1,SharkTank
Washed Up Hollywood - Business Idea: a belt and belt buckle manufacturer . a belt and belt buckle manufacturer,0,SharkTank
"Boogie Box Fitness - Business Idea: aerobics fitness programs, classes, and DVDs . a line of new aerobics fitness programs, classes and DVDs",0,SharkTank
"FunHouse - Business Idea: an entertainment venue in Times Square, New York",0,SharkTank
Grill Charms - Business Idea: stainless steel tags that identify different cooking specifications of various meats when on the grill . stainless steel tags that identify different cooking specifications of various meats when on the grill,1,SharkTank
Soy-Yer-Dough - Business Idea: soybean based modeling dough for those with a wheat allergy . a line of soybean based modeling dough aimed at those with a wheat allergy,1,SharkTank
"Element Bars - Business Idea: a company that manufactures custom energy bars . Element Bars Custom Whole Food Bars lets you create your own custom energy bar by selecting the natural ingredients you prefer. The organic ingredients are hand selected and only the highest of quality make the cut. Element Bars are healthy and taste absolutely delicious. Choose your core granola flavor, fruits, nuts, sweets, boosts and name your bar what you want today!",1,SharkTank
Kalyx - Business Idea: a line of sports bras,0,SharkTank
Pork Barrel BBQ - Business Idea: a barbecue sauce and spice rub . a new brand of barbecue sauce and spice rub. award winning sample pack.,1,SharkTank
The Fizz - Business Idea: a reinvention of the root beer float that screws onto soda bottles . a reinvention of the root beer float that screws onto soda bottles,0,SharkTank
Underease Underwear - Business Idea: protective underwear for flatulance . protective underwear for flatulance,0,SharkTank
Body Jac - Business Idea: a fitness machine to make pushups easier . a fitness machine to make pushups easier,1,SharkTank
Face Blok - Business Idea: a line of stylized surgical face masks . a line of stylized surgical face masks,0,SharkTank
Good Grief Celebrations - Business Idea: a funeral concierge service . a funeral concierge service,0,SharkTank
Granola Gourmet - Business Idea: a line of granola bars that diabetics can eat . a line of granola bars that diabetics can eat,0,SharkTank
My Therapy Journal - Business Idea: a web site that allows people to write in a journal and gauge their emotional state . a web site that allows people to write in a journal and gauge their emotional state,1,SharkTank
Coffee Brand Gifts - Business Idea: on plush toys . a company that holds the patents to put the words,0,SharkTank
Coverplay - Business Idea: a slip cover for children's travel play yards,1,SharkTank
Gift Card Rescue - Business Idea: a web site that buys and resells unused gift cards . a web site that buys and resells unused gift cards,1,SharkTank
Graffiti Removal Services - Business Idea: a graffiti removal service franchise,0,SharkTank
Soul's Calling - Business Idea: a line of inspirational accessories and gift items,0,SharkTank
50 State Capitals in 50 Minutes - Business Idea: flashcards to help memorize the USA States and their capitals . a deck of flashcards to help memorize the 50 USA States,0,SharkTank
Kwyzta Chopstick Art - Business Idea: household items made from recycled chopsticks,0,SharkTank
Stress Free Kids - Business Idea: a line of books that use stress relieving techniques to calm kids to sleep . a line of books that use stress relieving techniques to calm kids to sleep,1,SharkTank
Turbobaster - Business Idea: a cooking device for basting,1,SharkTank
Voyage Air Guitar - Business Idea: a guitar design that folds the guitar into a backpack . a guitar design that folds the guitar into a backpack,0,SharkTank
A Perfect Pear - Business Idea: a gourmet food business . a gourmet food business,1,SharkTank
Classroom Jams - Business Idea: a musical way to teach students Shakespeare . Who hasnâ€™t had to study Shakespeare? Marc Furigay created Classroom Jams â€“ a musical way to teach Shakespeare to high school kids. What better way to learn Ye Olde English than with music. And he get a deal with ALL the Sharks!,1,SharkTank
Crooked Jaw - Business Idea: a mixed martial arts clothing line . a mixed martial arts clothing line,0,SharkTank
Lifebelt - Business Idea: a device that prevents the car from starting without the seat belt being fastened . a device that prevents the car from starting without the seat belt being fastened,0,SharkTank
Sticky Note Holder - Business Idea: a Post-It note arm for laptops . a Post-It note arm for laptops,0,SharkTank
"Ava the Elephant - Business Idea: (Emmy the Elephant during show, trademarked as Ava after) a plastic elephant-shaped device that helps parents give small children oral medicine . (Emmy the Elephant during show, trademarked as Ava after) a plastic elephant shaped device that lets parents easily give small children oral medicine",1,SharkTank
College Foxes Packing Boxes - Business Idea: a packing and organizing service based on an already successful business called College Hunks Hauling Junk . a spinoff professional packing and organizing service based on an already successful junk removal and moving business called College Hunks Hauling Junk,0,SharkTank
Ionic Ear - Business Idea: an implantable Bluetooth device requiring surgery to insert the device into the user's head . an implantable Bluetooth device requiring surgery into your head,0,SharkTank
Mr. Tod's Pie Factory - Business Idea: a pie company,1,SharkTank
Wispots - Business Idea: an electronic hand-held device for waiting rooms . an electronic hand-held device for waiting rooms,0,SharkTank
