idea_text,label,source
Boo Boo Goo - Children: bandages you can paint on,1,SharkTank
Henry's Humdingers - Food_Beverage: sweet and spicy raw honey,1,SharkTank
Chapul - Food_Beverage: cricket flower based energy bar,1,SharkTank
Garage Door Lock - Accessories_Gadgets: deadbolt lock designed for garage doors,1,SharkTank
MorningHead - Cosmetics_Beauty: sleeping cap remedy for morning bed hair,0,SharkTank
Packback Books - Services: college textbook pay-per-use rental service,1,SharkTank
"Kodiak Cakes - Food_Beverage: high-protein, whole-grain pancake, flapjack and waffle mix",0,SharkTank
Monkey Mat - Children: children’s play mat,1,SharkTank
Plated - Services: healthy meal subscription food delivery service,1,SharkTank
The Paint Brush Cover - Accessories_Gadgets: plastic cover for preventing paintbrushes from drying out for up to weeks,1,SharkTank
Velocity Signs - Software_Tech: the original sign waving machine,1,SharkTank
Lord Nut Levington - Food_Beverage: range of flavored peanuts,0,SharkTank
"Happy Feet - Clothing_Fashion: fun, comfortable slippers",1,SharkTank
Hold Your Haunches - Clothing_Fashion: shapewear for women,1,SharkTank
"Taylor Robinson Music - Software_Tech: online marketplace for private, local, music teachers",0,SharkTank
PowerPot - Fitness_Outdoors: Portable electric generator that doubles as a camp cooking pot,1,SharkTank
Fun Time Express - Media_Entertainment: trackless train for parties and events,1,SharkTank
Quickstop Fire Sprinkler Tools - Accessories_Gadgets: tool that quickly turns off a fire sprinkler once activated,0,SharkTank
iLumi - Lifestyle_Home: LED smart light bulbs,1,SharkTank
"ZooBean - Education: literacy building app that helps you create, manage and measure reading challenges",1,SharkTank
Intelli - Accessories_Gadgets: wine preservation tool that pumps air out of wine bottles,0,SharkTank
Fort Magic - Children: fort building kits for kids,0,SharkTank
Crio - Food_Beverage: organic brewed cacao coffee alternative,0,SharkTank
Rugged Maniac - Media_Entertainment: obstacle course race event company,1,SharkTank
Cerebral Success - Health_SelfCare: nootropic brain supplement that improves memory and study performance,1,SharkTank
Mo's Bows - Clothing_Fashion: fun and fashionable bow ties,0,SharkTank
The Bouqs Company - Services: Farm-to-Table Flower Delivery Service,0,SharkTank
"Angellift - Cosmetics_Beauty: wrinkle reducing, facial lifting strips",1,SharkTank
HangEase - Children: kid’s collapsible hanger,1,SharkTank
Susty Party - Media_Entertainment: eco-friendly party supplies,0,SharkTank
Oru Kayak - Fitness_Outdoors: kayak that folds origami- style,1,SharkTank
Bon Affair - Food_Beverage: Californian wine-based line of wines spritzers,1,SharkTank
Hargitt Marine Services - Services: sunken treasure booty hunter,0,SharkTank
Cinnaholic - Food_Beverage: vegan cinnamon roll and dessert shop,1,SharkTank
Baker's Edge - Lifestyle_Home: line of innovative bakeware,0,SharkTank
Foot Fairy - Software_Tech: app that measures the size of a child’s foot when placed on the screen of a tablet,1,SharkTank
Tie - Accessories_Gadgets: water balloon filler and tying tool,0,SharkTank
BZbox - Lifestyle_Home: collapsible home storage box,1,SharkTank
Sleeping Baby - Children: zipadee zip baby swaddle suits,1,SharkTank
Hammer & Nails - Cosmetics_Beauty: nail salon for men,0,SharkTank
Amber - Other: public phone charging station,0,SharkTank
Bombas - Clothing_Fashion: uniquely engineered funky stylish socks,1,SharkTank
Roominate - Education: STEM building toys for girls,1,SharkTank
The Floating Mug Co. - Lifestyle_Home: Elegantly designed 2 in 1 coffee mug and coaster,0,SharkTank
Wedding Wagon - Services: Mobile chapel providing wedding ceremonies on the sidewalks of Las Vegas,0,SharkTank
Kronos - Fitness_Outdoors: Most precise golf putter in the world,1,SharkTank
SoapSox - Children: animal-shaped washcloths for kids,0,SharkTank
Heart Pup - PetProducts: quality Cashmere dog carrier body sling,1,SharkTank
Ninja Cards - Media_Entertainment: ninja card throwing game,0,SharkTank
DrumPants - Software_Tech: wearable drum machine technology and app that lets you make beats on your pants,0,SharkTank
"FunCakes Rental - Food_Beverage: foam and fondant made, rental wedding cakes",0,SharkTank
Paper Box Pilots - Children: decorative sticker designs that bring cardboard box toys to life,1,SharkTank
Table Jacks - Accessories_Gadgets: table stabilizing system,0,SharkTank
Reviver - Health_SelfCare: odor eliminating dry wipes,1,SharkTank
Jungle JumpaRoo - Children: trampoline and jungle gym play set,0,SharkTank
The Caddy Girls - Services: professional all-female caddy training agency providing golf models for events,0,SharkTank
"The Red Dress Boutique - Clothing_Fashion: modern, affordable womens fashions",1,SharkTank
SunStaches - Accessories_Gadgets: fun costume glasses and eyewear designs,1,SharkTank
Oilerie USA - Food_Beverage: olive oil retail store franchise,0,SharkTank
Honeyfund - Software_Tech: free honeymoon registry and #1 cash wedding registry,1,SharkTank
EmergenSee - Software_Tech: mobile safety app allowing users to live-stream emergencies,0,SharkTank
BeatBox Beverages - Food_Beverage: wine-based punch in a box,1,SharkTank
"Titin - Clothing_Fashion: Gel-filled, weighted, compression shirt",1,SharkTank
Beardbrand - Cosmetics_Beauty: beard-care styling products for men,0,SharkTank
SingTrix - Media_Entertainment: karoake machine from two of the creators of guitar hero,0,SharkTank
Myself Belts - Accessories_Gadgets: a belt that kids and adults can open with one hand,1,SharkTank
The Natural Grip - Fitness_Outdoors: custom crossfit gym handgrips for working out,1,SharkTank
Priority One Canine - Services: security and defense company specializing in training guard dogs for personal protection,0,SharkTank
"Man - Travel_Auto: vertical messenger bag, designed by men for men",0,SharkTank
Bottle Breacher - Lifestyle_Home: line of bottle openers made from 50-caliber recycled bullets,1,SharkTank
Storm Stoppers - Other: storm protection shelters,0,SharkTank
Pipsnacks - Food_Beverage: heirloom mini popcorn snacks,1,SharkTank
Squatty Potty - Lifestyle_Home: bathroom stool to help you do your business,1,SharkTank
"Heidi Ho - Food_Beverage: dairy-free, plant-based cheeses, entirely from organic nuts, seeds, vegetables, and containing herbs and spices.",1,SharkTank
"Kitchen Safe - Lifestyle_Home: time-locked container designed for those struggling with food cravings, bad spending habits and phone addiction, among other things",1,SharkTank
"Off the Cob - Food_Beverage: organic, non-gmo, sweet corn tortilla chips",0,SharkTank
MagicCook - Lifestyle_Home: portable cooking containers and bottles,1,SharkTank
Earth Log - Fitness_Outdoors: eco-friendly scented fire log made of recycled paper and wax,1,SharkTank
Biaggi - Travel_Auto: foldable luggage,1,SharkTank
"Soaps Washes and Grooming Essentials - Health_SelfCare: line of soaps, washes and grooming Essentials",0,SharkTank
Gameday Couture - Clothing_Fashion: fashionable sports fan apparel for game day,1,SharkTank
Zipz - Lifestyle_Home: Single serve wine,1,SharkTank
The Mensch on a Bench - Children: Jewish toy that promotes the story of Hanukkah,1,SharkTank
Eve Drop - Lifestyle_Home: permanent christmas light hangers,0,SharkTank
Q Flex - Health_SelfCare: personal acupressure and self-massage device,1,SharkTank
Hoppy Paws - Other: holiday pawprint sidewalk stamp,1,SharkTank
Coffee Meets Bagel - Services: quality dating service for singles,0,SharkTank
SkinnyShirt - Clothing_Fashion: sleeveless collared shirts,0,SharkTank
Doorman - Services: scheduled last mile package delivery service,1,SharkTank
Bantam Bagels - Food_Beverage: mini stuffed bagels and pancakes,1,SharkTank
Scratch & Grain Baking Co. - Food_Beverage: gourmet cookie kits,1,SharkTank
Bottle Bright - Other: water bottle cleaning tablets,1,SharkTank
Vestpakz - Lifestyle_Home: 2 in 1 vest and backpack that evenly distributes weight throughout your torso,0,SharkTank
Evrewares - Accessories_Gadgets: tie-shaped sticker accessory,1,SharkTank
Lumio - Lifestyle_Home: multi-functional modern lamp that unfolds from a book,1,SharkTank
Napwell - Health_SelfCare: sleeping mask with lights that help you gradually awaken,0,SharkTank
TurboPUP - PetProducts: protein bars for dogs,1,SharkTank
Bello Verde - Services: high-end custom tailored clothing service,0,SharkTank
Victoria's Kitchen - Food_Beverage: all-natural almond water and other beverages,0,SharkTank
GreenBox - Lifestyle_Home: eco-friendly pizza box that breaks apart into storage units for leftovers,1,SharkTank
Tycoon Real Estate - Software_Tech: crowd-investing platform that allows people to invest in real estate,0,SharkTank
Phonesoap - Lifestyle_Home: ultraviolet light case for sanitizing phones,1,SharkTank
Fresh Patch - PetProducts: dog potty grass patch subscription service,1,SharkTank
Balm Chicky Balm Balm - Cosmetics_Beauty: double-ended lip balm sticks,0,SharkTank
Drain Strain - Lifestyle_Home: drain stopper and hair catching basket,1,SharkTank
BedJet - Software_Tech: smartphone-controlled bed cooling and heating system,0,SharkTank
Himalayan Dog Chew - PetProducts: all-natural yak cheese based dog treats,0,SharkTank
The Lip Bar - Cosmetics_Beauty: all-natural vegan cruelty-free lipsticks,0,SharkTank
BeverageBoy - Accessories_Gadgets: floating drink koozie,1,SharkTank
FunBites - Children: cuts food into fun bite-sized shapes for kids,1,SharkTank
"Sseko Designs - Clothing_Fashion: fair trade, hand crafted fashions",0,SharkTank
Gold Rush Nugget Bucket - Fitness_Outdoors: easy gold prospecting for family fun,1,SharkTank
BoobyPack - Clothing_Fashion: sports bra with two zippered pockets on the sides,1,SharkTank
Lumi - Media_Entertainment: DIY sun-activated photo printing kits,0,SharkTank
LuminAID - Accessories_Gadgets: solar powered inflatable light,1,SharkTank
Taaluma Totes - Travel_Auto: line of backpacks made from traditional fabrics from around the world and made by adults with disabilities,0,SharkTank
Keen Home - Software_Tech: app controlled smart air ventillations,1,SharkTank
Scholly - Software_Tech: college scholarship finding app,1,SharkTank
Coco Jack - Lifestyle_Home: coconut opener kit,1,SharkTank
BedRyder - Travel_Auto: seating system for the bed of a pickup truck,0,SharkTank
Frill Clothing - Clothing_Fashion: apparel store that sells a line of custom designer wear and formal clothing for sororities across the United States,1,SharkTank
The Twin Z Pillow - Lifestyle_Home: c-shaped pillows for twins,1,SharkTank
"EmazingLights - Media_Entertainment: colorful led lit gloves for parties, festivals and raves",1,SharkTank
Aqua Vault - Other: portable outdoor safe for keeping personal items safe while at the beach,1,SharkTank
Naja - Clothing_Fashion: lingerie brand that uses eco-friendly materials in their designs,0,SharkTank
BeeSweet Lemonade - Food_Beverage: flaxseed lemonade made with locally sourced honey,1,SharkTank
BrandYourself - Services: Online personal reputation management service helping people take back their online reputation and privacy,0,SharkTank
iCPooch - PetProducts: video chat and WiFi pet treat dispenser,0,SharkTank
The Home T - Clothing_Fashion: t-shirts with state designs,0,SharkTank
Budsies - Children: turns kids drawings into a custom stuffed plush animal dolls,0,SharkTank
Bee Thinking - Other: bee keeping supplies and beehives,0,SharkTank
PullyPalz - Children: line of stuffed animals with a built-in pulley system that holds pacifiers,1,SharkTank
Forus Athletics - Clothing_Fashion: lightweight running shoes with shock-absorbing technology,0,SharkTank
NeatCheeks - Children: flavored baby face wipes for sensitive skin,1,SharkTank
"Melni Connectors - Accessories_Gadgets: innovative, quick install, electrical connectors",1,SharkTank
Beneath the Ink - Software_Tech: allows content creators to add information within ebook content,0,SharkTank
PittMoss - Food_Beverage: eco-friendly alternative to peat moss,1,SharkTank
ZinePak - Services: custom publishing and merchandise marketing company that delivers exclusive merchandise and collectibles to superfans,1,SharkTank
SnagaStool - Services: bar and pub reservation service,0,SharkTank
"Buck Mason - Clothing_Fashion: high quality, minimalist men’s clothing",0,SharkTank
Noene USA - Accessories_Gadgets: extra thin insoles for shoes,1,SharkTank
Zero Pollution Motors - Travel_Auto: Eco-friendly cars powered by compressed-air,1,SharkTank
The Paleo Diet Foods - Food_Beverage: Paleo snack bars,0,SharkTank
World Record Striper Company - Fitness_Outdoors: fishing tackle that attracts big fish,1,SharkTank
Frameri - Accessories_Gadgets: Interchangeable lenses and frames,0,SharkTank
Zoom Interiors - Software_Tech: virtual interior design service and mobile app,1,SharkTank
Sunscreen Mist - Fitness_Outdoors: sunscreen application booth that evenly sprays a mist of sunscreen,0,SharkTank
SynDaver Labs - Education: synthetic human cadavers for education,1,SharkTank
You Kick Ass - Services: custom superhero action figures and bobbleheads that look just like you!,1,SharkTank
Shark Wheel - Fitness_Outdoors: helical skateboard wheels,1,SharkTank
Gato Cafe - PetProducts: cafe for cats,0,SharkTank
Sway Motorsports - Fitness_Outdoors: three-wheel electric scooters,1,SharkTank
Spikeball - Fitness_Outdoors: the next great American team-based sport,1,SharkTank
The Beebo - Children: over-the-shoulder baby bottle holder for easier feeding,1,SharkTank
Acton - Fitness_Outdoors: smart electric skates – like a segway for your feet,0,SharkTank
"McClary Bros. Drinking Vinegars - Food_Beverage: raw, unpasteurized organic drinking vinegars",0,SharkTank
SignalVault - Accessories_Gadgets: protects your credit and debit card info from being stolen,1,SharkTank
O'Dang Hummus - Food_Beverage: line of hummus salad dressings,1,SharkTank
Splikity - Software_Tech: password manager app,0,SharkTank
Mikki Bey Eyelash Extensions - Cosmetics_Beauty: extension salon ,0,SharkTank
